8920006,Repair of retina for retinal detachment (procedure)
8926000,Azure B stain (substance)
8928004,Inguinal lymph node structure (body structure)
8931003,Structure of coracoid process of scapula (body structure)
8943002,Weight gain (finding)
8954007,Sequestrum of jaw bone (disorder)
8971008,Psychalgia (finding)
8993003,Structure of hepatic vein (body structure)
8997002,"Ventricular systole, function (observable entity)"
9009001,Low compliance bladder (disorder)
9010006,Methyl blue stain (substance)
9014002,Psoriasis (disorder)
9015001,Brain injury without open intracranial wound (disorder)
9021002,Carbaryl (substance)
9040008,Ascending colon structure (body structure)
9041007,Campylobacter hyointestinalis (organism)
9061001,Check artificial pacemaker (procedure)
9062008,Ototoxicity (disorder)
9078005,Polyp of vocal cord (disorder)
9083002,"Pedophilia, opposite sex (disorder)"
9097005,Stigma (finding)
9126005,Menstrual spotting (finding)
9158000,Liberians (ethnic group)
9166009,"Injection of anesthetic substance, diagnostic, subarachnoid, continuous (procedure)"
9177003,Histiocytic vasculitis of skin (disorder)
9188009,Intervertebral disc structure of eighth thoracic vertebra (body structure)
9190005,Product containing tropicamide (medicinal product)
9194001,Jamestown Canyon virus (organism)
9209005,Acute abdomen (disorder)
9241004,Gonococcal heart disease (disorder)
9265001,Specimen processing (procedure)
9283009,Second degree uterine prolapse (disorder)
9284003,Structure of corpus cavernosum of penis (body structure)
9351000,Palladium-103 (substance)
9389005,Herpes simplex keratitis (disorder)
9414007,Impaired glucose tolerance (disorder)
9418005,Necrobiosis lipoidica (disorder)
9427006,Autopsy review (procedure)
9431000,Phase of life problem (finding)
9454009,Structure of subclavian vein (body structure)
9468002,Closed fracture of carpal bone (disorder)
9497004,Removal of laminaria from uterus (procedure)
9533000,Dutch (ethnic group)
9560007,Crushing injury of upper limb (disorder)
9617008,"Hyperlipoproteinemia diet, type I (finding)"
9631008,Ankylosing spondylitis (disorder)
9642004,Structure of left superior vena cava (body structure)
9651007,Long QT syndrome (disorder)
9659009,Structure of infraclavicular lymph node (body structure)
9679001,Mycobacterium moriokaense (organism)
9682006,Fracture of scapula (disorder)
9707006,Intestinal volvulus (disorder)
9713002,Prostatitis (disorder)
9718006,Polymerase chain reaction analysis (procedure)
9721008,Phencyclidine (substance)
9726003,Equal (qualifier value)
9740002,Macroencephaly (disorder)
9748009,Dyskinesia (finding)
9763007,Expiratory wheezing (finding)
9775002,Structure of left carotid sinus (body structure)
9794007,Endolymphatic hydrops (disorder)
9799002,"Burn patient diet, high calorie, high protein (finding)"
9826008,Conjunctivitis (disorder)
9859006,Acanthosis nigricans due to type 2 diabetes mellitus (disorder)
9861002,Streptococcus pneumoniae (organism)
9875009,Thymus gland structure (body structure)
9888007,Excision of intracranial lesion (procedure)
9892000,Campylobacter concisus (organism)
9901000,Essential hypertension complicating AND/OR reason for care during puerperium (disorder)
9904008,Congenital anomaly of cardiovascular system (disorder)
9908006,Normal psychomotor development (finding)
9939008,Mycobacterium fallax (organism)
9947008,Natural father (person)
9953008,Acute alcoholic liver disease (disorder)
9957009,Urethral discharge (finding)
9964006,"Flexion, function (observable entity)"
9991008,Abdominal colic (finding)
10008004,Ewe (ethnic group)
10017004,Occlusal wear of teeth (disorder)
10029008,Suicide precautions (procedure)
10050004,Contusion of chest (disorder)
10085004,Metatarsalgia (finding)
10117001,Finns (ethnic group)
10119003,Structure of deep volar arch of radial artery (body structure)
10132008,Burns of multiple sites (disorder)
10139004,Difficulty adjusting to work situation (finding)
10184002,Recurrent cholangitis (disorder)
10197000,Psychiatric interview and evaluation (procedure)
10200004,Liver structure (body structure)
10209003,Structure of parotid lymph node (body structure)
10217006,Third degree perineal laceration (disorder)
10227000,Herpetic infection of penis (disorder)
10247008,Chrysoidine R stain (substance)
10249006,Agar (substance)
10262005,Enterococcus malodoratus (organism)
10266008,Insertion of bridge pontic (procedure)
10292001,Guamians (ethnic group)
10293006,Structure of iliac artery (body structure)
10326007,"Coronary artery bypass with autogenous graft, three grafts (procedure)"
10337008,Incompetence of any valvular structure (finding)
10345003,Primary syphilis of tonsils (disorder)
10376009,Papillary carcinoma in situ (morphologic abnormality)
10380004,Crushing injury of finger (disorder)
10383002,Counseling for termination of pregnancy (procedure)
10396001,Radiation diet (finding)
10399008,Hypochloremia (disorder)
10406007,Lesch-Nyhan syndrome (disorder)
10432001,Onge (ethnic group)
10458001,Evacuation of intracerebral hematoma (procedure)
10461000,Nonvenomous insect bite with infection (disorder)
10509002,Acute bronchitis (disorder)
10514003,Norwalk virus (organism)
10517005,Structure of external capsule of brain (body structure)
10528009,Lupus vulgaris (disorder)
10531005,Free-standing ambulatory surgery facility (environment)
10562009,Malignant hypertension complicating AND/OR reason for care during childbirth (disorder)
10572007,13q partial trisomy syndrome (disorder)
10586006,Occupation-related stress disorder (disorder)
10598001,Contact with hand tool (event)
10601006,Pain in lower limb (finding)
10611004,External beam radiation therapy protons (procedure)
10623005,Fibrous dysplasia of bone (disorder)
10626002,Multifocal premature ventricular complexes (disorder)
10629009,Tetany (disorder)
10665004,Mumps pancreatitis (disorder)
10669005,Lectin (substance)
10712001,Product containing glucagon (medicinal product)
10725009,Benign hypertension (disorder)
10738001,Yttrium-86 (substance)
10740006,Sudan blue stain (substance)
10743008,Irritable bowel syndrome (disorder)
10781003,Sodium phosphate (32-P) (substance)
10783000,Symptomatic pedophilia (disorder)
10827009,Milk protein (substance)
10828004,Positive (qualifier value)
10836008,Decompression of spinal cord (procedure)
10847001,Bronchoscopy (procedure)
10849003,Removal of foreign body (procedure)
10885003,Premenstrual symptom (finding)
10888001,Liquid diet (finding)
10893003,Tuberculous adenitis (disorder)
10904000,Orthostatic body position (finding)
10930001,Congenital atresia of pulmonary artery (disorder)
10944007,Taurine (substance)
10981006,Severe mixed bipolar I disorder with psychotic features (disorder)
11000004,Caudate nucleus structure (body structure)
11049006,Cervical radiculitis (disorder)
11050006,Closure of vesicouterine fistula with hysterectomy (procedure)
11069001,Azure C stain (substance)
11070000,Capsular (qualifier value)
11089000,Structure of superior cerebellar peduncle (body structure)
11092001,Sinus tachycardia (finding)
11101003,Percutaneous transluminal coronary angioplasty (procedure)
11114002,Sore gums (finding)
11136004,Methoxyflurane (substance)
11157007,Ventricular bigeminy (disorder)
11193009,Metallic taste (finding)
11201005,Solochrome black 6B stain (substance)
11214006,Reactive (qualifier value)
11223009,Congenital anomaly of pharynx (disorder)
11226001,Fuchs' heterochromic cyclitis (disorder)
11251000,Irradiation cystitis (disorder)
11256005,Melanosis coli (disorder)
11279006,Structure of circle of Willis (body structure)
11291002,Excision of lesion of omentum (procedure)
11296007,Stenosis of trachea (disorder)
11314008,Polyp of corpus uteri (disorder)
11338007,Syphilitic episcleritis (disorder)
11366004,Singers' nodes (disorder)
11381005,Acne (disorder)
11385001,Assault and battery (event)
11386000,Open wound of ear (disorder)
11387009,Organic mental disorder caused by psychoactive substance (disorder)
11397000,Autotransfusion of whole blood (procedure)
11401008,Dilation and curettage of uterus (procedure)
11403006,Financially poor (finding)
11409005,Left occipitoanterior position (finding)
11422002,Combined form of senile cataract (disorder)
11424001,Ambulance-based care (environment)
11428003,Western equine encephalomyelitis virus (organism)
11429006,Consultation (procedure)
11437003,Contusion of back (disorder)
11441004,Prostatism (disorder)
11458009,"Anticipatory anxiety, mild (finding)"
11466000,Cesarean section (procedure)
11478001,Sacral spinal cord structure (body structure)
11480007,Idiopathic granulomatous interstitial nephropathy (disorder)
11496005,Mercuric chloride (substance)
11512006,Normal sexual function (finding)
11526002,Aspartame (substance)
11530004,Brittle diabetes mellitus (finding)
11538006,Quadriplegia (disorder)
11543004,Otosclerosis (disorder)
11554009,"Adduction, function (observable entity)"
11584001,Skin structure of anterior portion of neck (body structure)
11612004,Chorioamnionitis (disorder)
11614003,Congenital stenosis of pulmonary veins (disorder)
11618000,Intra-amniotic infection of fetus (disorder)
11625007,Torus mandibularis (disorder)
11628009,Structure of telencephalon (body structure)
11645004,Spirit soluble aniline blue stain (substance)
11654001,Achilles tendinitis (disorder)
11671000,Adenoid cystic carcinoma (morphologic abnormality)
11674008,Parenteral nutrient (finding)
11687002,Gestational diabetes mellitus (disorder)
11708003,Hypogastric region structure (body structure)
11713004,Water (substance)
11723008,Contact with (contextual qualifier) (qualifier value)
11727009,Indophenol from naphthol stain (substance)
11736008,Vibrio parahaemolyticus (organism)
11739001,High residue diet (finding)
11740004,Structure of prevesicular lymph node (body structure)
11776003,Vibrio mimicus (organism)
11780008,Durazol red stain (substance)
11791001,Necrotizing vasculitis (disorder)
11794009,Kenyans (ethnic group)
11805005,Injury of groin (disorder)
11806006,Separation anxiety disorder of childhood (disorder)
11808007,Structure of second sacral vertebra (body structure)
11816003,Diet education (procedure)
11833005,Dry cough (finding)
11836002,Primary bacterial peritonitis (disorder)
11840006,Traveler's diarrhea (disorder)
11851006,Mitral valve disorder (disorder)
11868005,Burn of multiple sites of trunk (disorder)
11882005,Juvenile masturbation (finding)
11894001,Clostridium botulinum toxin (substance)
11896004,Intermediate (qualifier value)
11899006,Structure of esophageal lymph node (body structure)
11906007,Chronic gonococcal vulvovaginitis (disorder)
11934000,Ptosis of eyelid (disorder)
11939005,Acute arthritis (disorder)
11941006,"Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND panic attacks in full remission (disorder)"
11959009,Product containing procainamide (medicinal product)
11980003,Burn of foot (disorder)
11993008,Male first cousin (person)
11999007,Inactive tuberculosis (disorder)
12001002,Thionine stain (substance)
12006007,Ureaplasma urealyticum (organism)
12010005,Osteodystrophy (disorder)
12026006,Paroxysmal tachycardia (disorder)
12030009,Sudan II stain (substance)
12052000,Structure of ovarian artery (body structure)
12063002,Rectal hemorrhage (disorder)
12119009,Water soluble nigrosine stain (substance)
12123001,Internal jugular vein structure (body structure)
12130007,Intra-articular route (qualifier value)
12132004,"Langenbeck operation, cleft palate repair (procedure)"
12136001,Anal psychosexual phase (finding)
12169001,Granular cell tumor (morphologic abnormality)
12184005,Visual field defect (finding)
12188008,Parainfluenza (disorder)
12196003,Structure of subscapular axillary lymph node (body structure)
12204004,Closed fracture of multiple ribs (disorder)
12220009,Genus Coxiella (organism)
12232008,Syphilitic aneurysm of aorta (disorder)
12239004,Throat clearing (observable entity)
12261009,Writing (observable entity)
12274003,Acute peptic ulcer with hemorrhage (disorder)
12289007,Whole blood product (product)
12295008,Bronchiectasis (disorder)
12309006,"Posterior nasal fricative, function (observable entity)"
12335007,Product containing amidotrizoate (medicinal product)
12337004,Disorder of uterus (disorder)
12351004,Crowding of teeth (disorder)
12373006,Chronic gonococcal bartholinitis (disorder)
12380008,"Sedative, hypnotic AND/OR anxiolytic-induced sexual dysfunction (finding)"
12398007,Excision of endometrial synechiae (procedure)
12402003,Scar (morphologic abnormality)
12405001,Spitting (observable entity)
12430003,Furuncle of buttock (disorder)
12454008,Cauda equina syndrome with neurogenic bladder (disorder)
12463005,Infectious gastroenteritis (disorder)
12479006,Compulsive behavior (finding)
12503006,Aluminium (substance)
